Time,v1,v2,v3
2/10/2024 5:13,243.53,231.43,231.78
2/10/2024 5:14,234.33,231.35,235.73
2/10/2024 5:15,245.78,230.6,234.2
2/10/2024 5:16,239.4,238.61,230.51
2/10/2024 5:17,234.44,245.12,229.61
2/10/2024 5:18,234.75,245.74,244.97
2/10/2024 5:19,237.88,228.74,243.85
2/10/2024 5:20,235.15,228.42,244.24
2/10/2024 5:21,244.22,229.12,228.94
2/10/2024 5:22,232.13,237.17,243.78
2/10/2024 5:23,240.17,237.96,231.47
2/10/2024 5:24,246.3,244.25,241.18
2/10/2024 5:25,235.01,245.26,232.8
2/10/2024 5:26,234.3,245.7,242.44
2/10/2024 5:27,228.88,231.75,234.37
2/10/2024 5:28,232.36,234.82,240.62
2/10/2024 5:29,236.58,233.52,236.41
2/10/2024 5:30,242.48,237.53,232.64
2/10/2024 5:31,238.84,242.54,231.15
2/10/2024 5:32,231.84,231.54,236.28
2/10/2024 5:33,238.78,238.92,241.1
2/10/2024 5:34,229.29,229.06,240.71
2/10/2024 5:35,230.1,246.8,246.86
2/10/2024 5:36,244.41,230.27,230.15
2/10/2024 5:37,233.49,234.46,238.91
2/10/2024 5:38,236.61,243.01,243.93
2/10/2024 5:39,230.71,242.71,239.24
2/10/2024 5:40,239.67,231.44,237.25
2/10/2024 5:41,245.54,242.41,234.54
2/10/2024 5:42,246.85,234.69,231.57
2/10/2024 5:43,236.29,243.28,232.86
2/10/2024 5:44,236.88,229.12,246.96
2/10/2024 5:45,239.48,228.95,238.23
2/10/2024 5:46,239.99,229.88,234.08
2/10/2024 5:47,241.71,236.82,235.35
2/10/2024 5:48,243.53,228.11,242.59
2/10/2024 5:49,242.97,229.52,239.27
2/10/2024 5:50,238.53,231.32,242.71
2/10/2024 5:51,228.55,241.9,229.53
2/10/2024 5:52,236.26,245.94,229.66
2/10/2024 5:53,240.84,236.33,242.3
2/10/2024 5:54,229.71,244.24,229.69
2/10/2024 5:55,235.42,228.41,228.5
2/10/2024 5:56,239.24,238.8,228.71
2/10/2024 5:57,238.54,236.01,228.53
2/10/2024 5:58,244.14,246.02,232
2/10/2024 5:59,231.35,229.14,243.81
2/10/2024 6:00,236.52,245.95,230.14
2/10/2024 6:01,228.54,232,239.88
2/10/2024 6:02,245.45,245.11,234.88
2/10/2024 6:03,239.45,228.55,245.77
2/10/2024 6:04,229.56,237.28,240.95
2/10/2024 6:05,235.74,236.65,244.3
2/10/2024 6:06,235.96,231.16,244.46
2/10/2024 6:07,234.56,239.95,228.71
2/10/2024 6:08,245.63,228.37,240.24
2/10/2024 6:09,246.07,241.31,243.11
2/10/2024 6:10,231.54,239.46,237.01
2/10/2024 6:11,246.37,241.15,245.72
2/10/2024 6:12,230.31,232.14,232.18
2/10/2024 6:13,231.27,235.51,233.75
2/10/2024 6:14,246.84,236.6,232.77
2/10/2024 6:15,229.1,237.62,234.66
2/10/2024 6:16,235.39,238.63,234.88
2/10/2024 6:17,228.9,245.79,238.76
2/10/2024 6:18,239.4,239.88,232.05
2/10/2024 6:19,233.31,234.6,238.31
2/10/2024 6:20,231.45,242.19,246.26
2/10/2024 6:21,228.72,238.87,232.31
2/10/2024 6:22,231.3,246.1,237.59
2/10/2024 6:23,231.48,235.46,241.19
2/10/2024 6:24,237,240.01,231.46
2/10/2024 6:25,230.77,229.56,238.63
2/10/2024 6:26,228.93,229.77,245.8
2/10/2024 6:27,241.13,230.18,240.66
2/10/2024 6:28,238.97,233.62,228.67
2/10/2024 6:29,234.51,245.37,243.22
2/10/2024 6:30,237.33,241.35,234.77
2/10/2024 6:31,231.38,238.1,230.29
2/10/2024 6:32,240.31,231.2,238.94
2/10/2024 6:33,242.19,236.01,234.39
2/10/2024 6:34,230.37,235.55,230.32
2/10/2024 6:35,240.39,244.06,244.86
2/10/2024 6:36,233.06,236.43,239.08
2/10/2024 6:37,236.69,231.06,235.24
2/10/2024 6:38,240.88,238.88,241.82
2/10/2024 6:39,232.81,244.17,240.86
2/10/2024 6:40,234.66,239.49,243.77
2/10/2024 6:41,241.8,231.44,234.8
2/10/2024 6:42,228.41,228.25,244.49
2/10/2024 6:43,243.52,235.72,238.94
2/10/2024 6:44,228.62,229.53,244.32
2/10/2024 6:45,231.59,240.03,237.77
2/10/2024 6:46,235.34,238.86,234.99
2/10/2024 6:47,229.7,238.63,233.69
2/10/2024 6:48,237.1,245.56,237.11
2/10/2024 6:49,243.45,240.5,234.61
2/10/2024 6:50,228.45,230.89,229.04
2/10/2024 6:51,232.4,236.07,229.09
2/10/2024 6:52,238.7,237.71,234.79
2/10/2024 6:53,241.69,229.65,244.91
2/10/2024 6:54,235.76,241.89,242
2/10/2024 6:55,244.16,246.65,228.71
2/10/2024 6:56,240.26,231.19,239.53
2/10/2024 6:57,242.31,231.35,242.6
2/10/2024 6:58,246.37,237.52,237.33
2/10/2024 6:59,244.5,238.39,240.15
2/10/2024 7:00,239.47,243.99,242.24
2/10/2024 7:01,239.01,243.99,245.05
2/10/2024 7:02,235.48,244.57,234.66
2/10/2024 7:03,239.21,240.96,231.3
2/10/2024 7:04,245.59,238.7,240.78
2/10/2024 7:05,239.91,237.82,241.43
2/10/2024 7:06,232.69,230.25,239.57
2/10/2024 7:07,228.33,230.11,242.85
2/10/2024 7:08,236.67,229.39,240.02
2/10/2024 7:09,236.31,242,234.64
2/10/2024 7:10,246.46,240.07,246.44
2/10/2024 7:11,246.16,242.36,242.18
2/10/2024 7:12,240.94,239.09,245.78
2/10/2024 7:13,231.68,228.53,242.57
2/10/2024 7:14,246.25,240.76,233.15
2/10/2024 7:15,240.83,242.19,229.9
2/10/2024 7:16,235.35,234.19,244.57
2/10/2024 7:17,244.38,246.58,231.6
2/10/2024 7:18,241.64,231.2,246.69
2/10/2024 7:19,238.74,235.43,240.26
2/10/2024 7:20,242.79,231.77,236.83
2/10/2024 7:21,233.68,241.61,233.55
2/10/2024 7:22,246.32,240.64,244.72
2/10/2024 7:23,229.27,229.85,235.55
2/10/2024 7:24,238.07,234.03,244.21
2/10/2024 7:25,243.64,237.6,229.33
2/10/2024 7:26,232.23,230.38,234.22
2/10/2024 7:27,242.12,245.44,228.93
2/10/2024 7:28,233.44,234.34,241.76
2/10/2024 7:29,233.25,228.4,242.08
2/10/2024 7:30,246.55,244.21,232.05
2/10/2024 7:31,243.72,235.09,231.92
2/10/2024 7:32,232.07,239.94,240.61
2/10/2024 7:33,230.17,228.27,229.9
2/10/2024 7:34,228.97,231.55,236.15
2/10/2024 7:35,240.05,236.29,244.59
2/10/2024 7:36,239.89,241.58,241.88
2/10/2024 7:37,233.43,230.75,243.62
2/10/2024 7:38,235.51,243.99,234.07
2/10/2024 7:39,229.43,245.49,242.32
2/10/2024 7:40,238.46,242.89,241.21
2/10/2024 7:41,229.78,233.12,229.13
2/10/2024 7:42,246.96,244.84,243.23
2/10/2024 7:43,234.62,242.21,236.56
2/10/2024 7:44,246.92,230.57,237.28
2/10/2024 7:45,235.86,230.27,230.81
2/10/2024 7:46,243.97,231.16,232.79
2/10/2024 7:47,230.43,241.68,237.98
2/10/2024 7:48,242.71,235.45,236.61
2/10/2024 7:49,242.95,238.09,242.72
2/10/2024 7:50,239.99,238.73,240.23
2/10/2024 7:51,231.93,233.02,233.54
2/10/2024 7:52,245.12,235.9,241.54
2/10/2024 7:53,241.61,235.99,233.39
2/10/2024 7:54,229.46,237.34,232.09
2/10/2024 7:55,232.02,240.26,244.75
2/10/2024 7:56,240.08,236.34,243.49
2/10/2024 7:57,240.24,245.58,242.91
2/10/2024 7:58,244.32,244.65,242.58
2/10/2024 7:59,228.12,229.77,240.97
2/10/2024 8:00,245.34,241.07,243.35
2/10/2024 8:01,236.38,238.13,244.34
2/10/2024 8:02,235,242.93,231.47
2/10/2024 8:03,230.76,236.21,242.2
2/10/2024 8:04,231.73,241.6,240.12
2/10/2024 8:05,238.51,234.21,240.87
2/10/2024 8:06,245.06,241.03,228.25
2/10/2024 8:07,244.44,230.92,243.72
2/10/2024 8:08,244.25,237.44,237.97
2/10/2024 8:09,232,246.72,230.85
2/10/2024 8:10,236.3,234.03,243.65
2/10/2024 8:11,230.01,231.3,239.11
2/10/2024 8:12,244.68,236.12,235.11
2/10/2024 8:13,238.59,245.82,236.4
2/10/2024 8:14,232.95,228.99,240.65
2/10/2024 8:15,246.21,231.27,243.57
2/10/2024 8:16,235.56,238.09,244.96
2/10/2024 8:17,245.17,242.17,232.49
2/10/2024 8:18,236.25,234.08,233.53
2/10/2024 8:19,230.08,236.88,228.45
2/10/2024 8:20,233.01,240.98,244.12
2/10/2024 8:21,246.8,241.41,232.23
2/10/2024 8:22,244.99,242.33,237.47
2/10/2024 8:23,237.15,242.25,246
2/10/2024 8:24,228.99,246.1,230.51
2/10/2024 8:25,243.87,244.1,234.85
2/10/2024 8:26,238.11,237.22,231.96
2/10/2024 8:27,238.71,231.6,229.98
2/10/2024 8:28,237.29,242.86,245.89
2/10/2024 8:29,244.36,242.77,232.38
2/10/2024 8:30,238.87,231.28,236.53
2/10/2024 8:31,230.24,237.54,240.64
2/10/2024 8:32,236.95,246.2,238.73
2/10/2024 8:33,238.71,240.95,233.71
2/10/2024 8:34,236.36,242.38,246.06
2/10/2024 8:35,238.48,231.57,239.95
2/10/2024 8:36,231.26,235.91,229.93
2/10/2024 8:37,230.62,229.76,242.74
2/10/2024 8:38,245.3,228.25,240.19
2/10/2024 8:39,240.1,233.35,245.68
2/10/2024 8:40,240.91,237.61,243.3
2/10/2024 8:41,246.86,242.48,235.39
2/10/2024 8:42,241.49,235.75,243.24
2/10/2024 8:43,234.51,246.01,246.16
2/10/2024 8:44,228.41,233.29,232.1
2/10/2024 8:45,233.78,231.16,246.89
2/10/2024 8:46,234.97,245.41,240.53
2/10/2024 8:47,238.28,229.65,246.63
2/10/2024 8:48,231.25,239.77,234.45
2/10/2024 8:49,236.09,235.61,234.25
2/10/2024 8:50,230.43,239.55,235.83
2/10/2024 8:51,229.2,232.8,233.37
2/10/2024 8:52,240.5,234.31,243.13
2/10/2024 8:53,238.91,229.94,242.81
2/10/2024 8:54,230.97,230.61,236.31
2/10/2024 8:55,234.09,229.54,233.4
2/10/2024 8:56,236.91,245.89,241.11
2/10/2024 8:57,240.67,230.42,236.88
2/10/2024 8:58,234.4,237.3,244.3
2/10/2024 8:59,228.88,240.84,236.65
2/10/2024 9:00,244.83,234.49,241.6
2/10/2024 9:01,242.05,234.08,230.51
2/10/2024 9:02,232.48,228.59,231.53
2/10/2024 9:03,245.06,238.99,244.9
2/10/2024 9:04,243.32,240.52,228.31
2/10/2024 9:05,243.68,238.43,242.08
2/10/2024 9:06,233.23,233.91,242.45
2/10/2024 9:07,243.74,242.06,231.71
2/10/2024 9:08,241.29,236.45,230.64
2/10/2024 9:09,232.66,228.47,241.48
2/10/2024 9:10,239.29,244.17,231.87
2/10/2024 9:11,233.05,241.67,228.71
2/10/2024 9:12,237.73,236.2,238.23
2/10/2024 9:13,231.9,234.95,245.98
2/10/2024 9:14,243.49,233.37,232.02
2/10/2024 9:15,231.82,236.48,237.44
2/10/2024 9:16,244.11,238.95,231.8
2/10/2024 9:17,240.03,242.3,239.72
2/10/2024 9:18,233.37,245.74,228.24
2/10/2024 9:19,230.6,243.84,237.06
2/10/2024 9:20,235.25,235.49,244.62
2/10/2024 9:21,228.03,240.61,235.71
2/10/2024 9:22,245.9,244.68,232.43
2/10/2024 9:23,230.79,237.29,243.52
2/10/2024 9:24,228.17,229.02,228.27
2/10/2024 9:25,233.75,245.99,242.32
2/10/2024 9:26,229.02,237.52,233.37
2/10/2024 9:27,235.75,238.15,241.28
2/10/2024 9:28,228.91,235.33,236.04
2/10/2024 9:29,231.92,238.3,235.9
2/10/2024 9:30,242.25,246.38,234.1
2/10/2024 9:31,233.74,237.61,235.02
2/10/2024 9:32,244.69,236.1,246.91
2/10/2024 9:33,246.78,231.41,245.54
2/10/2024 9:34,238.46,238.96,240.18
2/10/2024 9:35,236.05,236.4,232.18
2/10/2024 9:36,234.34,235.2,237.22
2/10/2024 9:37,234.85,234.7,237.61
2/10/2024 9:38,228.44,233.08,228.53
2/10/2024 9:39,241.8,239.11,230.8
2/10/2024 9:40,237.17,235.76,243.03
2/10/2024 9:41,245.52,238.36,232.19
2/10/2024 9:42,242.63,238.14,236.67
2/10/2024 9:43,245.83,236.49,239.84
2/10/2024 9:44,246.69,240.29,245.84
2/10/2024 9:45,229.71,246.87,232.42
2/10/2024 9:46,228.78,245.49,237.51
2/10/2024 9:47,246.86,243.4,235.11
2/10/2024 9:48,231.7,244.13,240.43
2/10/2024 9:49,233.81,233.5,238.74
2/10/2024 9:50,234.69,231.93,237.07
2/10/2024 9:51,234.8,231.54,244.2
2/10/2024 9:52,230.36,244.06,244.23
2/10/2024 9:53,241.02,228.81,234.91
2/10/2024 9:54,237.39,231.91,240.7
2/10/2024 9:55,238.69,236.61,236.78
2/10/2024 9:56,235.85,246.27,239.18
2/10/2024 9:57,234.17,238.78,241.69
2/10/2024 9:58,243.25,244.92,228.52
2/10/2024 9:59,245.4,242.07,245.79
2/10/2024 10:00,245.74,234.45,245.68
2/10/2024 10:01,237.8,231.11,245.42
2/10/2024 10:02,238.41,233.34,243.29
2/10/2024 10:03,232.9,228.17,237
2/10/2024 10:04,231.86,238.32,228.8
2/10/2024 10:05,235.27,240.88,240.94
2/10/2024 10:06,233.08,245.16,245.48
2/10/2024 10:07,240.64,233.05,230
2/10/2024 10:08,241.86,242.43,246.84
2/10/2024 10:09,246.26,239.08,232.81
2/10/2024 10:10,240.65,246.11,228.17
2/10/2024 10:11,230.49,242.09,231.32
2/10/2024 10:12,245.09,244.23,241.73
2/10/2024 10:13,245.81,231.27,236.81
2/10/2024 10:14,233.89,239.73,229.03
2/10/2024 10:15,238.22,236.09,240.45
2/10/2024 10:16,238.37,239.9,243.84
2/10/2024 10:17,240.58,239.58,241.64
2/10/2024 10:18,243.36,244.06,241.5
2/10/2024 10:19,242.06,243.12,243.14
2/10/2024 10:20,239.59,244.41,236.33
2/10/2024 10:21,244.59,244.94,241.6
2/10/2024 10:22,242.14,237.02,243.15
2/10/2024 10:23,232.66,242.23,245.4
2/10/2024 10:24,229.52,239.13,238.58
2/10/2024 10:25,228.46,243.28,236.03
2/10/2024 10:26,231.74,242.06,241.57
2/10/2024 10:27,239.59,240.4,233.89
2/10/2024 10:28,244.18,228.28,240.67
2/10/2024 10:29,234.16,244.76,234.5
2/10/2024 10:30,233.27,239.29,228.63
2/10/2024 10:31,245.12,241.25,241.37
2/10/2024 10:32,234.57,240.09,229.07
2/10/2024 10:33,230.55,244.69,237.46
2/10/2024 10:34,241.35,228.06,238.21
2/10/2024 10:35,245.82,232.21,237.5
2/10/2024 10:36,244.37,233.83,238.8
2/10/2024 10:37,235.22,238.86,240.79
2/10/2024 10:38,236.21,244.62,229.52
2/10/2024 10:39,229.37,235.25,246.42
2/10/2024 10:40,235.05,241.26,235.38
2/10/2024 10:41,235.94,229.24,239.26
2/10/2024 10:42,233.48,228.57,230.41
2/10/2024 10:43,246.59,243.3,234.8
2/10/2024 10:44,245.52,232.33,234.32
2/10/2024 10:45,244.37,228.82,229.12
2/10/2024 10:46,231.74,233.97,229.34
2/10/2024 10:47,244.05,243.79,236.1
2/10/2024 10:48,237.75,244.45,237.66
2/10/2024 10:49,243.63,229.17,233.36
2/10/2024 10:50,232.85,244.01,236.21
2/10/2024 10:51,243.85,245.85,228.45
2/10/2024 10:52,234.08,237.31,234.98
2/10/2024 10:53,229.6,231.37,228.23
2/10/2024 10:54,234.36,235.7,228.65
2/10/2024 10:55,246.27,246.12,239.1
2/10/2024 10:56,231.65,234.92,242.39
2/10/2024 10:57,242.08,230.74,235.65
2/10/2024 10:58,231.93,233.85,245.63
2/10/2024 10:59,237.68,239.53,244.89
2/10/2024 11:00,240.6,241.26,235.23
2/10/2024 11:01,242.99,233.28,230.34
2/10/2024 11:02,235.72,241.14,239.08
2/10/2024 11:03,239.52,232.56,239.06
2/10/2024 11:04,229.95,241.51,233.24
2/10/2024 11:05,244.42,234.96,239.68
2/10/2024 11:06,234.12,233.85,234.75
2/10/2024 11:07,228.03,238.03,230.94
2/10/2024 11:08,244.91,231.18,239.37
2/10/2024 11:09,241.36,236.46,230.78
2/10/2024 11:10,237.91,234.92,237.67
2/10/2024 11:11,239.43,244.21,241.33
2/10/2024 11:12,246.4,246.99,238.34
2/10/2024 11:13,236.11,230.42,232.54
2/10/2024 11:14,239.42,231.24,231.3
2/10/2024 11:15,237.84,231.61,244.22
2/10/2024 11:16,230.28,228.25,229.31
2/10/2024 11:17,246.01,237.9,242.65
2/10/2024 11:18,230.93,243.81,235.61
2/10/2024 11:19,243.89,232.8,231.42
2/10/2024 11:20,244.07,243.1,246.53
2/10/2024 11:21,233.18,231.7,232.39
2/10/2024 11:22,228.65,242.25,246.7
2/10/2024 11:23,238.73,239.18,242.39
2/10/2024 11:24,246.98,230.07,231.32
2/10/2024 11:25,244.65,230.13,236.88
2/10/2024 11:26,242.05,244.5,242.6
2/10/2024 11:27,239.28,244.38,235.86
2/10/2024 11:28,231.31,237.79,234.37
2/10/2024 11:29,244.91,230.11,231.59
2/10/2024 11:30,235.35,241.19,242.07
2/10/2024 11:31,241.97,228.33,242.25
2/10/2024 11:32,235.62,240.14,231.81
2/10/2024 11:33,230.8,243.73,246.27
2/10/2024 11:34,244.26,243.58,243.25
2/10/2024 11:35,234.77,244.48,237.51
2/10/2024 11:36,230.94,229.24,240.5
2/10/2024 11:37,233.2,229.66,229.58
2/10/2024 11:38,245.43,235.99,244.91
2/10/2024 11:39,230.48,245.88,246.89
2/10/2024 11:40,241.3,245.48,230.86
2/10/2024 11:41,245.28,245.66,233.48
2/10/2024 11:42,232.61,234.45,246.03
2/10/2024 11:43,236.85,228.13,229.12
2/10/2024 11:44,239.41,234.54,228.77
2/10/2024 11:45,241.32,246.51,239.78
2/10/2024 11:46,229.77,228.72,243.44
2/10/2024 11:47,228.41,236.08,232.73
2/10/2024 11:48,241.6,246.15,234.2
2/10/2024 11:49,240.34,232.33,231.71
2/10/2024 11:50,240.22,243.48,240.6
2/10/2024 11:51,245.36,244.88,231.94
2/10/2024 11:52,246.03,246.48,238.12
2/10/2024 11:53,234.37,237.59,240.63
2/10/2024 11:54,233.94,246.65,246.38
2/10/2024 11:55,233.48,237.68,228.95
2/10/2024 11:56,237.04,232.69,230.78
2/10/2024 11:57,236.59,244.87,232.17
2/10/2024 11:58,240.62,228.58,232.39
2/10/2024 11:59,236.38,237.21,235.78
2/10/2024 12:00,232.13,236.79,231.3
2/10/2024 12:01,230.18,232.91,229.31
2/10/2024 12:02,236.66,234.12,236.92
2/10/2024 12:03,234.6,229.71,228.08
2/10/2024 12:04,231.73,231.78,238.61
2/10/2024 12:05,229.94,232.85,236.22
2/10/2024 12:06,240.03,238.54,239.03
2/10/2024 12:07,232.47,232.3,236.98
2/10/2024 12:08,236.64,228.94,240.35
2/10/2024 12:09,231.53,239.63,232.49
2/10/2024 12:10,237.62,231.17,230.67
2/10/2024 12:11,229.74,228.93,237.52
2/10/2024 12:12,228.94,235.61,235.09
2/10/2024 12:13,241.76,241.36,236.19
2/10/2024 12:14,239.05,241.57,232.11
2/10/2024 12:15,246.23,230.44,230.82
2/10/2024 12:16,231.06,245.9,242.49
2/10/2024 12:17,235.84,245.93,245.55
2/10/2024 12:18,246.17,237.04,228.26
2/10/2024 12:19,229.98,240.59,241.99
2/10/2024 12:20,239.32,230.6,244.7
2/10/2024 12:21,246.94,233.91,240.59
2/10/2024 12:22,234.39,231.58,229.51
2/10/2024 12:23,228.28,246.52,232.1
2/10/2024 12:24,246.12,240.81,237.94
2/10/2024 12:25,245.62,241.88,236.63
2/10/2024 12:26,232.83,235.23,241.48
2/10/2024 12:27,236.52,236.94,240.04
2/10/2024 12:28,235.59,246.35,230.42
2/10/2024 12:29,235.24,244.15,236.63
2/10/2024 12:30,243.81,235.65,239.61
2/10/2024 12:31,238.68,234.69,244.55
2/10/2024 12:32,232.87,238.61,240.37
2/10/2024 12:33,234.33,246.44,240.12
2/10/2024 12:34,238.53,228.55,242.92
2/10/2024 12:35,243.78,240.62,242.68
2/10/2024 12:36,241.86,245.74,233.84
2/10/2024 12:37,239.92,245.15,239.66
2/10/2024 12:38,242.18,230.66,230.37
2/10/2024 12:39,231.91,238.91,245.7
2/10/2024 12:40,241.81,229.6,245.96
2/10/2024 12:41,233.47,244.1,230.45
2/10/2024 12:42,242.17,231.77,245.08
2/10/2024 12:43,232.26,237.82,231.67
2/10/2024 12:44,241.65,244.48,243.83
2/10/2024 12:45,236.04,229.23,234.47
2/10/2024 12:46,231.85,229.13,236.9
2/10/2024 12:47,235.36,244.39,244.49
2/10/2024 12:48,231.12,234.79,231.35
2/10/2024 12:49,237.33,234,229.03
2/10/2024 12:50,230.37,229.66,245.08
2/10/2024 12:51,236.18,237.51,228.36
2/10/2024 12:52,246.88,238.31,230.6
2/10/2024 12:53,239.01,230.86,245.82
2/10/2024 12:54,234.1,228.95,239.35
2/10/2024 12:55,232.66,235.1,229.25
2/10/2024 12:56,229.28,230.53,245.2
2/10/2024 12:57,245.59,240.94,244.84
2/10/2024 12:58,241.28,236.92,229.37
2/10/2024 12:59,229.63,233.27,243.59
2/10/2024 13:00,228.07,233.23,242.58
2/10/2024 13:01,240.11,234.43,232.32
2/10/2024 13:02,234.39,238.56,235.05
2/10/2024 13:03,246.5,239.71,232.44
2/10/2024 13:04,237.97,232.7,231.49
2/10/2024 13:05,240.09,233.59,245.45
2/10/2024 13:06,246.85,239.33,241.4
2/10/2024 13:07,230.47,234.42,234.44
2/10/2024 13:08,242,243.35,228.54
2/10/2024 13:09,238.02,229.16,239.93
2/10/2024 13:10,240.62,237.79,241.92
2/10/2024 13:11,231.59,235.65,240.49
2/10/2024 13:12,235.17,229.59,243.95
2/10/2024 13:13,233.45,231.09,243.58
2/10/2024 13:14,231.29,230.48,241.35
2/10/2024 13:15,230.99,228.25,247
2/10/2024 13:16,243.16,234.78,231.44
2/10/2024 13:17,237.98,229.25,240.02
2/10/2024 13:18,228.05,235.53,235.98
2/10/2024 13:19,236.42,242.77,230.37
2/10/2024 13:20,239.01,244.99,229.41
2/10/2024 13:21,236.84,239.27,239.21
2/10/2024 13:22,242.62,245.16,232.55
2/10/2024 13:23,237.91,234.76,239.75
2/10/2024 13:24,241.63,236.29,228.87
2/10/2024 13:25,245.88,232.92,234.83
2/10/2024 13:26,239.42,242.09,230.99
2/10/2024 13:27,242.91,245.61,239.42
2/10/2024 13:28,244.61,233.87,230.41
2/10/2024 13:29,246.41,229.61,241.05
2/10/2024 13:30,230.43,243.24,231.74
2/10/2024 13:31,230.56,231.9,237.1
2/10/2024 13:32,228.87,246.59,234.44
2/10/2024 13:33,239.78,236.36,242.32
2/10/2024 13:34,231.97,236.5,239.14
2/10/2024 13:35,233.7,231.83,229.07
2/10/2024 13:36,233.02,240.82,229.48
2/10/2024 13:37,237.89,237.02,243.1
2/10/2024 13:38,232.91,245.97,239.51
2/10/2024 13:39,243.1,243.56,246.32
2/10/2024 13:40,232.78,246.87,237.22
2/10/2024 13:41,246.71,245.57,238.43
2/10/2024 13:42,232.82,245.57,237.34
2/10/2024 13:43,236.12,238.61,238.65
2/10/2024 13:44,244.3,244.07,235.12
2/10/2024 13:45,242.43,236.99,241.86
2/10/2024 13:46,246.49,239.19,242.47
2/10/2024 13:47,244.04,229.78,244.71
2/10/2024 13:48,246.14,241.41,246.25
2/10/2024 13:49,230.82,241.17,234.99
2/10/2024 13:50,228.22,246.77,246.06
2/10/2024 13:51,236.91,229.74,234.83
2/10/2024 13:52,234.94,231.68,243.52
2/10/2024 13:53,246.98,234.11,243.84
2/10/2024 13:54,236.81,246.73,243.31
2/10/2024 13:55,242.47,231.52,237.65
2/10/2024 13:56,239.9,239.39,242.7
2/10/2024 13:57,239.66,243.53,243.46
2/10/2024 13:58,231.38,230.21,243.99
2/10/2024 13:59,239.58,240.04,240.61
2/10/2024 14:00,240.87,230.75,243.82
2/10/2024 14:01,240.32,233.81,239.8
2/10/2024 14:02,243.18,246.97,228.99
2/10/2024 14:03,241.94,232.49,234.84
2/10/2024 14:04,242.17,240.83,232.61
2/10/2024 14:05,246.89,245.99,243.94
2/10/2024 14:06,240,233.67,234.6
2/10/2024 14:07,244.11,239.81,230.5
2/10/2024 14:08,230.59,232.77,232.76
2/10/2024 14:09,229.72,240.76,238.3
2/10/2024 14:10,241.66,233.44,244.44
2/10/2024 14:11,243.05,243.12,229.76
2/10/2024 14:12,241.1,238.43,242.48
2/10/2024 14:13,232.49,241.74,228.43
2/10/2024 14:14,233.24,243.49,229.66
2/10/2024 14:15,237.84,230.68,235.94
2/10/2024 14:16,239.01,236.79,235.79
2/10/2024 14:17,234.94,228.51,237.43
2/10/2024 14:18,241.37,228.73,236.57
2/10/2024 14:19,237.22,234.85,245.47
2/10/2024 14:20,229.97,239.86,237.09
2/10/2024 14:21,229.43,239.87,235.77
2/10/2024 14:22,230.11,235.66,228.69
2/10/2024 14:23,235.94,231.47,243.3
2/10/2024 14:24,235.64,236.39,243.87
2/10/2024 14:25,229.16,237.44,242.69
2/10/2024 14:26,233.05,235.05,245.71
2/10/2024 14:27,244.21,237.55,234.7
2/10/2024 14:28,238.99,228.62,243.08
2/10/2024 14:29,238.51,245.22,240
2/10/2024 14:30,235.52,234.01,228.25
2/10/2024 14:31,232.59,244.38,232.1
2/10/2024 14:32,231.94,228.57,242.98
2/10/2024 14:33,244.36,228.31,232.42
2/10/2024 14:34,244.84,230.69,237.45
2/10/2024 14:35,234.9,246.33,244.77
2/10/2024 14:36,232.85,238.29,239.44
2/10/2024 14:37,231.21,236.91,231.12
2/10/2024 14:38,245.82,234.31,228.06
2/10/2024 14:39,233.06,238.42,237.74
2/10/2024 14:40,229.3,237.59,232.37
2/10/2024 14:41,229.86,236.42,243.45
2/10/2024 14:42,229.75,245.07,243.82
2/10/2024 14:43,242.28,228.74,238.33
2/10/2024 14:44,231.19,232.38,236.53
2/10/2024 14:45,235.43,245,239.6
2/10/2024 14:46,243.3,228.74,236.12
2/10/2024 14:47,244.01,240.21,236.42
2/10/2024 14:48,234.51,243.46,232.23
2/10/2024 14:49,243.9,235,239.1
2/10/2024 14:50,228.99,243.25,236.26
2/10/2024 14:51,240.64,240.28,236.67
2/10/2024 14:52,230.1,238.99,240.05
2/10/2024 14:53,232.55,229.92,228.54
2/10/2024 14:54,228.91,243.81,238.86
2/10/2024 14:55,240.25,228.84,232.06
2/10/2024 14:56,245.57,246.24,245.32
2/10/2024 14:57,236.38,235.59,244.04
2/10/2024 14:58,232.57,238.59,246.46
2/10/2024 14:59,241.19,236.43,228.83
2/10/2024 15:00,238.18,244.72,243.55
2/10/2024 15:01,237.28,243.08,244.44
2/10/2024 15:02,240.77,238.92,232.11
2/10/2024 15:03,233.35,240.66,228.43
2/10/2024 15:04,235.19,229.69,238.86
2/10/2024 15:05,245.89,240.97,235.04
2/10/2024 15:06,231.54,245.42,236.88
2/10/2024 15:07,237.61,231.71,232.4
2/10/2024 15:08,234.23,241.95,233.81
2/10/2024 15:09,237.23,243.67,230.67
2/10/2024 15:10,239.33,246.22,234.12
2/10/2024 15:11,243.89,242.03,229.5
2/10/2024 15:12,245.35,237.21,233.48
2/10/2024 15:13,229.72,246.97,239.62
2/10/2024 15:14,238.72,228.06,246.6
2/10/2024 15:15,235.97,239.88,241.13
2/10/2024 15:16,244.62,240.29,244.6
2/10/2024 15:17,235.72,237.32,234.66
2/10/2024 15:18,242.11,232.15,237.56
2/10/2024 15:19,231.96,241.84,238.74
2/10/2024 15:20,233,235.03,236.99
2/10/2024 15:21,237.14,244.32,244.02
